"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"41089","85.265759","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4142312 Ack=5277 Win=65535 Len=1448 TSval=790407523 TSecr=284243[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.019979000","85.257738000"
"41090","85.278165","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","66","[TCP Dup ACK 41047#1] mediavault-gui(3673)  >  35515 [ACK] Seq=227235 Ack=76132 Win=257004 Len=0 SLE=77584 SRE=79036","32","Class Selector 2","CS2","","","0.120806000","64.418862000"
"41091","85.278173","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","60","mediavault-gui(3673)  >  35515 [ACK] Seq=227235 Ack=79036 Win=257004 Len=0","20","Class Selector 2","CS2","","","0.000008000","64.418870000"
"41094","85.279359","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","60","mediavault-gui(3673)  >  35515 [ACK] Seq=227235 Ack=80488 Win=257004 Len=0","20","Class Selector 2","CS2","","","0.001152000","64.420056000"
"41095","85.288364","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4143760 Ack=5277 Win=65535 Len=1448 TSval=790407523 TSecr=284243[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022605000","85.280343000"
"41097","85.290960","89-180-134-143.net.novis.pt","172.31.187.1","TCP","534","mc2studios(1899)  >  35515 [PSH, ACK] Seq=213298 Ack=482 Win=32286 Len=480","20","Class Selector 2","CS2","","","0.154402000","64.487873000"
"41099","85.294160","201-255-168-194.mrse.com.ar","172.31.187.1","TCP","1494","autocuesmi(3103)  >  35515 [ACK] Seq=57559 Ack=1285 Win=64251 Len=1440","20","Class Selector 2","CS2","","","0.347587000","27.326770000"
"41100","85.297561","84.126.98.118.dyn.user.ono.com","172.31.187.1","TCP","60","6881  >  4918 [ACK] Seq=996 Ack=41947 Win=65535 Len=0","20","Assured Forwarding 21","AF21","","","0.224168000","77.849123000"
"41102","85.301560","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","1506","[TCP Retransmission] 29890  >  35515 [ACK] Seq=87814 Ack=417927 Win=33120 Len=1440 TSval=980370086 TSecr=284251","32","Class Selector 2","CS2","","","0.042968000","82.508305000"
"41103","85.308361","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4145208 Ack=5277 Win=65535 Len=1448 TSval=790407523 TSecr=284243[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.019971000","85.300340000"
"41108","85.325964","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","1506","mediavault-gui(3673)  >  35515 [ACK] Seq=227235 Ack=80488 Win=257004 Len=1452","20","Class Selector 2","CS2","","","0.046605000","64.466661000"
"41109","85.338964","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","1506","mediavault-gui(3673)  >  35515 [ACK] Seq=228687 Ack=80488 Win=257004 Len=1452","20","Class Selector 2","CS2","","","0.013000000","64.479661000"
"41111","85.343361","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","501","mediavault-gui(3673)  >  35515 [PSH, ACK] Seq=230139 Ack=80488 Win=257004 Len=447","20","Class Selector 2","CS2","","","0.004374000","64.484058000"
"41112","85.346962","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","1506","[TCP Retransmission] 29890  >  35515 [ACK] Seq=89254 Ack=417927 Win=33120 Len=1440 TSval=980370086 TSecr=284251","32","Class Selector 2","CS2","","","0.045402000","82.553707000"
"41114","85.364162","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=305141 Ack=307 Win=16207 Len=1460","20","Class Selector 2","CS2","","","0.265321000","85.328544000"
"41115","85.368162","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1514","19898  >  4954 [PSH, ACK] Seq=218841 Ack=726486 Win=17520 Len=1460","20","Class Selector 2","CS2","","","0.115402000","77.919511000"
"41116","85.371962","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1354","19898  >  4954 [PSH, ACK] Seq=220301 Ack=726486 Win=17520 Len=1300","20","Class Selector 2","CS2","","","0.003800000","77.923311000"
"41118","85.395375","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4146656 Ack=5277 Win=65535 Len=1448 TSval=790407524 TSecr=284244[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.087014000","85.387354000"
"41120","85.403574","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","66","[TCP Previous segment not captured] 29890  >  35515 [ACK] Seq=93116 Ack=423687 Win=33120 Len=0 TSval=980370088 TSecr=284252","32","Class Selector 2","CS2","","","0.056592000","82.610319000"
"41121","85.407571","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","66","29890  >  35515 [ACK] Seq=93116 Ack=425127 Win=32400 Len=0 TSval=980370088 TSecr=284252","32","Class Selector 2","CS2","","","0.003997000","82.614316000"
"41122","85.412576","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","78","29890  >  35515 [ACK] Seq=93116 Ack=425127 Win=32400 Len=0 TSval=980370088 TSecr=284252[Packet size limited during capture]","44","Class Selector 2","CS2","","","0.005005000","82.619321000"
"41123","85.417372","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4148104 Ack=5277 Win=65535 Len=1448 TSval=790407524 TSecr=284244[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021955000","85.409351000"
"41126","85.430777","77-251-106-152.cable.dynamic.v4.ziggo.nl","172.31.187.1","TCP","1514","33468  >  eq-office-4942(4942) [ACK] Seq=49313 Ack=77369 Win=64240 Len=1460","20","Class Selector 2","CS2","","","0.003805000","79.388288000"
"41127","85.432571","200-112-71-33.baf.movistar.cl","172.31.187.1","TCP","1414","17739  >  35515 [ACK] Seq=213664 Ack=489 Win=17192 Len=1360","20","Class Selector 2","CS2","","","0.610001000","73.713592000"
"41128","85.434174","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","60","mediavault-gui(3673)  >  35515 [ACK] Seq=230586 Ack=82399 Win=257004 Len=0","20","Class Selector 2","CS2","","","0.090813000","64.574871000"
"41129","85.434194","200-112-71-33.baf.movistar.cl","172.31.187.1","TCP","154","17739  >  35515 [PSH, ACK] Seq=215024 Ack=489 Win=17192 Len=100","20","Class Selector 2","CS2","","","0.001623000","73.715215000"
"41131","85.438572","77-251-106-152.cable.dynamic.v4.ziggo.nl","172.31.187.1","TCP","1514","33468  >  eq-office-4942(4942) [ACK] Seq=50773 Ack=77369 Win=64240 Len=1460","20","Class Selector 2","CS2","","","0.007795000","79.396083000"
"41133","85.452580","201-255-168-194.mrse.com.ar","172.31.187.1","TCP","1494","[TCP Previous segment not captured] autocuesmi(3103)  >  35515 [ACK] Seq=60439 Ack=1285 Win=64251 Len=1440","20","Class Selector 2","CS2","","","0.025644000","27.485190000"
"41135","85.473380","host223.190-225-39.telecom.net.ar","172.31.187.1","TCP","1078","16856  >  35515 [PSH, ACK] Seq=123271 Ack=267184 Win=65535 Len=1024","20","Class Selector 2","CS2","","","0.285974000","28.059895000"
"41141","85.482771","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4149552 Ack=5277 Win=65535 Len=1448 TSval=790407524 TSecr=284244[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.065399000","85.474750000"
"41143","85.503964","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4151000 Ack=5277 Win=65535 Len=1448 TSval=790407524 TSecr=284244[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021160000","85.495943000"
"41145","85.506764","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","1506","[TCP Retransmission] 29890  >  35515 [ACK] Seq=90694 Ack=420807 Win=33120 Len=1440 TSval=980370088 TSecr=284252","32","Class Selector 2","CS2","","","0.094188000","82.713509000"
"41146","85.510763","77-251-106-152.cable.dynamic.v4.ziggo.nl","172.31.187.1","TCP","66","[TCP Previous segment not captured] 33468  >  eq-office-4942(4942) [ACK] Seq=53693 Ack=77369 Win=64240 Len=0 SLE=78829 SRE=81749","32","Class Selector 2","CS2","","","0.072160000","79.468274000"
"41148","85.524975","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4152448 Ack=5277 Win=65535 Len=1448 TSval=790407525 TSecr=284245[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021011000","85.516954000"
"41150","85.526773","host223.190-225-39.telecom.net.ar","172.31.187.1","TCP","1454","16856  >  35515 [PSH, ACK] Seq=124295 Ack=267184 Win=65535 Len=1400","20","Class Selector 2","CS2","","","0.053393000","28.113288000"
"41152","85.529173","89.38.54.201","172.31.187.1","TCP","60","[TCP Previous segment not captured] 43030  >  flr-agent(4901) [ACK] Seq=27056 Ack=41928 Win=65535 Len=0","20","Class Selector 2","CS2","","","0.758373000","78.080776000"
"41155","85.529764","89.38.54.201","172.31.187.1","TCP","1514","43030  >  flr-agent(4901) [ACK] Seq=27056 Ack=41928 Win=65535 Len=1460","20","Class Selector 2","CS2","","","0.000539000","78.081367000"
"41157","85.532363","89.38.54.201","172.31.187.1","TCP","71","43030  >  flr-agent(4901) [PSH, ACK] Seq=28516 Ack=41928 Win=65535 Len=17","20","Class Selector 2","CS2","","","0.002582000","78.083966000"
"41160","85.541764","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","1048","[TCP Retransmission] 29890  >  35515 [PSH, ACK] Seq=92134 Ack=420807 Win=33120 Len=982 TSval=980370088 TSecr=284252","32","Class Selector 2","CS2","","","0.035000000","82.748509000"
"41162","85.546563","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4153896 Ack=5277 Win=65535 Len=1448 TSval=790407525 TSecr=284245[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021547000","85.538542000"
"41163","85.551763","89-180-134-143.net.novis.pt","172.31.187.1","TCP","1474","mc2studios(1899)  >  35515 [ACK] Seq=213778 Ack=482 Win=32286 Len=1420","20","Class Selector 2","CS2","","","0.260786000","64.748676000"
"41165","85.561566","pc-128-30-161-190.cm.vtr.net","172.31.187.1","TCP","60","55970  >  4865 [ACK] Seq=269559 Ack=290 Win=64601 Len=0","20","Class Selector 2","CS2","","","0.243976000","84.128509000"
"41166","85.567564","89-180-134-143.net.novis.pt","172.31.187.1","TCP","1474","mc2studios(1899)  >  35515 [ACK] Seq=215198 Ack=482 Win=32286 Len=1420","20","Class Selector 2","CS2","","","0.015687000","64.764477000"
"41167","85.568164","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4155344 Ack=5277 Win=65535 Len=1448 TSval=790407525 TSecr=284245[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021601000","85.560143000"
"41169","85.570364","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=576789 Ack=1007 Win=64745 Len=1442","20","Class Selector 2","CS2","","","0.631579000","85.417541000"
"41170","85.573164","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=49642 Ack=16887 Win=17150 Len=1360","20","Class Selector 2","CS2","","","0.637307000","82.412715000"
"41171","85.586171","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1434","19898  >  4954 [PSH, ACK] Seq=221601 Ack=726486 Win=17520 Len=1380","20","Class Selector 2","CS2","","","0.214192000","78.137520000"
"41172","85.587764","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=578231 Ack=1007 Win=64745 Len=1442","20","Class Selector 2","CS2","","","0.017400000","85.434941000"
"41174","85.590363","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4156792 Ack=5277 Win=65535 Len=1448 TSval=790407525 TSecr=284245[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022182000","85.582342000"
"41175","85.592965","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=51002 Ack=16887 Win=17150 Len=1360","20","Class Selector 2","CS2","","","0.019801000","82.432516000"
"41177","85.595564","77-251-106-152.cable.dynamic.v4.ziggo.nl","172.31.187.1","TCP","60","[TCP Previous segment not captured] 33468  >  eq-office-4942(4942) [ACK] Seq=56613 Ack=81749 Win=64240 Len=0","20","Class Selector 2","CS2","","","0.084780000","79.553075000"
"41179","85.606364","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=579673 Ack=1007 Win=64745 Len=1442","20","Class Selector 2","CS2","","","0.018577000","85.453541000"
"41180","85.610564","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4158240 Ack=5277 Win=65535 Len=1448 TSval=790407526 TSecr=284246[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020201000","85.602543000"
"41182","85.613964","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=52362 Ack=16887 Win=17150 Len=1360","20","Class Selector 2","CS2","","","0.020982000","82.453515000"
"41183","85.622765","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=581115 Ack=1007 Win=64745 Len=1442","20","Class Selector 2","CS2","","","0.016401000","85.469942000"
"41185","85.632964","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4159688 Ack=5277 Win=65535 Len=1448 TSval=790407526 TSecr=284246[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022383000","85.624943000"
"41186","85.633164","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=53722 Ack=16887 Win=17150 Len=1360","20","Class Selector 2","CS2","","","0.019200000","82.472715000"
"41188","85.641164","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=582557 Ack=1007 Win=64745 Len=1442","20","Class Selector 2","CS2","","","0.018385000","85.488341000"
"41189","85.653770","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=55082 Ack=16887 Win=17150 Len=1360","20","Class Selector 2","CS2","","","0.020591000","82.493321000"
"41190","85.654165","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4161136 Ack=5277 Win=65535 Len=1448 TSval=790407527 TSecr=284248[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021201000","85.646144000"
"41192","85.655165","87-196-219-109.net.novis.pt","172.31.187.1","TCP","60","19304  >  4916 [ACK] Seq=131320 Ack=49761 Win=32000 Len=0","20","Class Selector 2","CS2","","","2.042613000","85.237787000"
"41205","85.658365","ip-78-102-50-219.bb.vodafone.cz","172.31.187.1","TCP","68","62547  >  4636 [PSH, ACK] Seq=29 Ack=9 Win=16864 Len=14","20","Class Selector 2","CS2","","","29.713199000","59.974810000"
"41207","85.663568","ip-78-102-22-174.bb.vodafone.cz","172.31.187.1","TCP","68","63603  >  4637 [PSH, ACK] Seq=29 Ack=9 Win=64161 Len=14","20","Class Selector 2","CS2","","","29.760802000","59.990014000"
"41209","85.673566","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=56442 Ack=16887 Win=17150 Len=1360","20","Class Selector 2","CS2","","","0.019796000","82.513117000"
"41211","85.674565","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4162584 Ack=5277 Win=65535 Len=1448 TSval=790407527 TSecr=284248[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020379000","85.666544000"
"41212","85.676765","host236.201-252-188.telecom.net.ar","172.31.187.1","TCP","1506","62154  >  35515 [ACK] Seq=221761 Ack=604 Win=33304 Len=1440 TSval=285776297 TSecr=284231[Packet size limited during capture]","32","Class Selector 2","CS2","","","1.973459000","83.469525000"
"41213","85.692970","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=57802 Ack=16887 Win=17150 Len=1360","20","Class Selector 2","CS2","","","0.019385000","82.532521000"
"41214","85.696167","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4164032 Ack=5277 Win=65535 Len=1448 TSval=790407527 TSecr=284248[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021602000","85.688146000"
"41215","85.696174","81.202.1.81.dyn.user.ono.com","172.31.187.1","TCP","64","19027  >  4926 [PSH, ACK] Seq=5727 Ack=386 Win=65535 Len=10","20","Assured Forwarding 21","AF21","","","0.378596000","85.453755000"
"41217","85.713368","SMTP.UMENET.NET","172.31.187.1","TCP","60","10330  >  4917 [ACK] Seq=98388 Ack=531 Win=64273 Len=0","20","Class Selector 2","CS2","","","0.209340000","78.264950000"
"41218","85.718165","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4165480 Ack=5277 Win=65535 Len=1448 TSval=790407527 TSecr=284248[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021970000","85.710144000"
"41219","85.726567","host236.201-252-188.telecom.net.ar","172.31.187.1","TCP","1506","62154  >  35515 [ACK] Seq=223201 Ack=604 Win=33304 Len=1440 TSval=285776297 TSecr=284231[Packet size limited during capture]","32","Class Selector 2","CS2","","","0.049802000","83.519327000"
"41221","85.730766","87-196-219-109.net.novis.pt","172.31.187.1","TCP","1494","19304  >  4916 [ACK] Seq=131320 Ack=49761 Win=32000 Len=1440","20","Class Selector 2","CS2","","","0.075377000","85.313388000"
"41222","85.733969","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","1494","48462  >  4863 [ACK] Seq=285226 Ack=307 Win=7514 Len=1440","20","Class Selector 2","CS2","","","0.710903000","85.693562000"
"41223","85.738366","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=4166928 Ack=5277 Win=65535 Len=1448 TSval=790407528 TSecr=284249[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020201000","85.730345000"
"41225","85.748167","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=306601 Ack=307 Win=16207 Len=1460","20","Class Selector 2","CS2","","","0.211883000","85.712549000"
