"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"23777","11.027107","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20224873 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","1.363137000"
"23778","11.027112","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20226049 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","1.363142000"
"23779","11.027152","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20227509 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000040000","1.363182000"
"23780","11.027158","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20228969 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","1.363188000"
"23784","11.027398","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20230145 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000190000","1.363428000"
"23785","11.027411","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20231605 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","1.363441000"
"23786","11.027417","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20233065 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","1.363447000"
"23789","11.027453","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20234241 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000010000","1.363483000"
"23790","11.027502","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20235701 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000049000","1.363532000"
"23791","11.027511","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20237161 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","1.363541000"
"23792","11.027516","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20238337 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","1.363546000"
"23793","11.027556","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20239797 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000040000","1.363586000"
"23794","11.027562","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20241257 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","1.363592000"
"23798","11.027794","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20242433 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000162000","1.363824000"
"23799","11.027807","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20243893 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","1.363837000"
"23800","11.027813","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20245353 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","1.363843000"
"23803","11.027905","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20246529 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000066000","1.363935000"
"23804","11.027916","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20247989 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","1.363946000"
"23806","11.027968","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20249449 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000033000","1.363998000"
"23808","11.028020","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20250625 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","1.364050000"
"23809","11.028026","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20252085 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","1.364056000"
"23811","11.028063","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20253545 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000014000","1.364093000"
"23813","11.028229","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20254721 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000139000","1.364259000"
"23814","11.028238","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20256181 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","1.364268000"
"23816","11.028279","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20257641 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000021000","1.364309000"
"23818","11.028325","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20258817 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000028000","1.364355000"
"23819","11.028334","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20260277 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","1.364364000"
"23820","11.028381","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20261737 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000047000","1.364411000"
"23823","11.028630","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20262913 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000224000","1.364660000"
"23824","11.028644","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20264373 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","1.364674000"
"23825","11.028648","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20265833 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","1.364678000"
"23828","11.028685","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20267009 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","1.364715000"
"23829","11.028738","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20268469 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000053000","1.364768000"
"23830","11.028787","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20269929 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000049000","1.364817000"
"23832","11.028844","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20271105 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","1.364874000"
"23833","11.028848","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20272565 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000004000","1.364878000"
"23836","11.028890","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20274025 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000021000","1.364920000"
"23838","11.029022","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20275201 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000104000","1.365052000"
"23839","11.029033","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20276661 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","1.365063000"
"23840","11.029071","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20278121 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000038000","1.365101000"
"23841","11.029077","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20279297 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","1.365107000"
"23842","11.029126","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20280757 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000049000","1.365156000"
"23843","11.029132","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20282217 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","1.365162000"
"23844","11.029200","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20283393 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000068000","1.365230000"
"23845","11.029206","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20284853 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","1.365236000"
"23846","11.029252","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20286313 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000046000","1.365282000"
"23852","11.030199","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20287489 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000322000","1.366229000"
"23853","11.030215","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20288949 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","1.366245000"
"23854","11.030223","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20290409 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","1.366253000"
"23857","11.030257","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20291585 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000010000","1.366287000"
"23858","11.030261","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20293045 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000004000","1.366291000"
"23859","11.030268","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20294505 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","1.366298000"
"23861","11.030309","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20295681 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000010000","1.366339000"
"23862","11.030360","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20297141 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000051000","1.366390000"
"23863","11.030369","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20298601 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","1.366399000"
"23866","11.030598","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20299777 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000145000","1.366628000"
"23867","11.030613","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20301237 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000015000","1.366643000"
"23868","11.030621","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20302697 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","1.366651000"
"23871","11.030656","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20303873 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000010000","1.366686000"
"23872","11.030661","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20305333 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","1.366691000"
"23873","11.030669","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20306793 Ack=1 Win=65535 Len=1176[Packet size limited during capture]","20","Default","CS0","","","0.000008000","1.366699000"
"23875","11.030714","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20307969 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","1.366744000"
"23876","11.030782","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20309429 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000068000","1.366812000"
"23877","11.030793","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20310889 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000011000","1.366823000"
"23880","11.030979","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20312065 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000106000","1.367009000"
"23881","11.030991","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20313525 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","1.367021000"
"23882","11.030999","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20314985 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","1.367029000"
"23885","11.031040","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20316161 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","1.367070000"
"23886","11.031047","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20317621 Ack=1 Win=65535 Len=1460[Packet size limited during capture]","20","Default","CS0","","","0.000007000","1.367077000"
"23887","11.031053","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20319081 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","1.367083000"
"23889","11.031201","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20320257 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000119000","1.367231000"
"23890","11.031215","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20321717 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","1.367245000"
"23891","11.031223","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20323177 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","1.367253000"
"23894","11.031260","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20324353 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","1.367290000"
"23895","11.031269","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20325813 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","1.367299000"
"23897","11.031307","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20327273 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000011000","1.367337000"
"23899","11.031412","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20328449 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000079000","1.367442000"
"23900","11.031422","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20329909 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000010000","1.367452000"
"23901","11.031429","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20331369 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","1.367459000"
"23902","11.031466","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20332545 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000037000","1.367496000"
"23903","11.031471","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20334005 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","1.367501000"
"23904","11.031475","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20335465 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","1.367505000"
"23908","11.031580","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20336641 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000044000","1.367610000"
"23909","11.031623","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20338101 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000043000","1.367653000"
"23910","11.031634","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20339561 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000011000","1.367664000"
"23912","11.031787","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20340737 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000125000","1.367817000"
"23913","11.031803","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20342197 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","1.367833000"
"23914","11.031811","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20343657 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","1.367841000"
"23915","11.031842","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20344833 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000031000","1.367872000"
"23916","11.031849","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20346293 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","1.367879000"
"23917","11.031894","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20347753 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000045000","1.367924000"
"23918","11.031985","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20348929 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000091000","1.368015000"
"23919","11.031992","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20350389 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","1.368022000"
"23920","11.032037","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20351849 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000045000","1.368067000"
"23926","11.037247","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20353025 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000364000","1.373277000"
"23927","11.037259","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20354485 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","1.373289000"
"23928","11.037265","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20355945 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","1.373295000"
"23931","11.037304","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20357121 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","1.373334000"
"23932","11.037363","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20358581 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000059000","1.373393000"
"23933","11.037373","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20360041 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000010000","1.373403000"
"23934","11.037381","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20361217 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000008000","1.373411000"
"23936","11.037407","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20362677 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000010000","1.373437000"
"23937","11.037411","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20364137 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","1.373441000"
"23940","11.037609","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20365313 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000175000","1.373639000"
"23941","11.037621","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20366773 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","1.373651000"
"23942","11.037627","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20368233 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","1.373657000"
"23945","11.037666","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20369409 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","1.373696000"
"23946","11.037672","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20370869 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","1.373702000"
"23948","11.037712","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20372329 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000011000","1.373742000"
"23950","11.037778","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20373505 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000043000","1.373808000"
"23951","11.037787","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20374965 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","1.373817000"
"23952","11.037795","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20376425 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","1.373825000"
"23955","11.038066","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20377601 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000174000","1.374096000"
"23956","11.038114","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20379061 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000048000","1.374144000"
"23957","11.038123","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20380521 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","1.374153000"
"23960","11.038179","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20381697 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","1.374209000"
"23961","11.038230","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20383157 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000051000","1.374260000"
"23962","11.038239","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20384617 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","1.374269000"
"23965","11.038293","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20385793 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","1.374323000"
"23966","11.038298","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20387253 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","1.374328000"
"23968","11.038350","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20388713 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000031000","1.374380000"
"23970","11.038415","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20389889 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","1.374445000"
"23971","11.038452","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20391349 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000037000","1.374482000"
"23972","11.038461","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20392809 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","1.374491000"
"23975","11.038697","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20393985 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000186000","1.374727000"
"23976","11.038708","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20395445 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","1.374738000"
"23978","11.038750","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20396905 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000022000","1.374780000"
"23980","11.038794","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20398081 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","1.374824000"
"23981","11.038849","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20399541 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000055000","1.374879000"
"23982","11.038858","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20401001 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","1.374888000"
"23984","11.038914","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20402177 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","1.374944000"
"23986","11.038960","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20403637 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000035000","1.374990000"
"23987","11.038969","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=20405097 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","1.374999000"
"23989","11.039027","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20406273 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000015000","1.375057000"
"23991","11.039069","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=20407733 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000031000","1.375099000"
